loc pos similarity 
>Chr9 10119952 296.0 
>Chr9 10120954 331.0 
>Chr9 10128822 438.0 
>Chr9 10152918 166.0 
>Chr9 10154108 328.0 
>Chr9 10156606 417.0 
>Chr9 10158640 188.0 
>Chr9 10161712 435.0 
>Chr9 10163810 433.0 
>Chr9 10166750 359.0 
>Chr9 10171908 356.0 
>Chr9 10172728 121.0 
>Chr9 10180358 420.0 
>Chr9 10191706 202.0 
>Chr9 10192552 233.0 
>Chr9 10206788 275.0 
>Chr9 10210824 158.0 
>Chr9 10221684 160.0 
>Chr9 10224276 142.0 
>Chr9 10225172 227.0 
>Chr9 10226010 123.0 
>Chr9 10226282 487.0 
>Chr9 10229230 283.0 
>Chr9 10233174 75.0 
>Chr9 10245892 226.0 
>Chr9 10249364 397.0 
>Chr9 10252148 125.0 
>Chr9 10256252 415.0 
>Chr9 10256544 245.0 
>Chr9 10259900 142.0 
>Chr9 10266836 390.0 
>Chr9 10270112 286.0 
>Chr9 10270308 398.0 
>Chr9 10287340 190.0 
>Chr9 10289246 60.0 
>Chr9 10291356 142.0 
>Chr9 10318034 161.0 
>Chr9 10319472 133.0 
>Chr9 10325556 67.0 
>Chr9 10333756 221.0 
>Chr9 10334246 308.0 
>Chr9 10334930 205.0 
>Chr9 10338546 112.0 
>Chr9 10345414 168.0 
>Chr9 10350912 374.0 
>Chr9 10359858 76.0 
>Chr9 10376522 161.0 
>Chr9 10384034 148.0 
>Chr9 10389196 240.0 
>Chr9 10396320 391.0 
>Chr9 10397838 477.0 
>Chr9 10399248 62.0 
>Chr9 10405530 124.0 
>Chr9 10409544 478.0 
>Chr9 10411954 152.0 
>Chr9 10412170 176.0 
>Chr9 10414766 359.0 
>Chr9 10421958 419.0 
>Chr9 10423456 167.0 
>Chr9 10426378 248.0 
>Chr9 10433110 471.0 
>Chr9 10434252 454.0 
>Chr9 10443610 374.0 
>Chr9 10448428 59.0 
>Chr9 10452436 100.0 
>Chr9 10452784 130.0 
>Chr9 10454374 140.0 
>Chr9 10455932 270.0 
>Chr9 10456180 211.0 
>Chr9 10459148 167.0 
>Chr9 10462128 151.0 
>Chr9 10462996 370.0 
>Chr9 10463136 409.0 
>Chr9 10471002 331.0 
>Chr9 10480028 149.0 
>Chr9 10484670 331.0 
>Chr9 10487392 76.0 
>Chr9 10491252 90.0 
>Chr9 10499870 185.0 
>Chr9 10508732 392.0 
>Chr9 10516198 136.0 
>Chr9 10518656 118.0 
>Chr9 10520230 270.0 
>Chr9 10522236 152.0 
>Chr9 10523150 433.0 
>Chr9 10525992 261.0 
>Chr9 10528484 211.0 
>Chr9 10528684 128.0 
>Chr9 10532468 73.0 
>Chr9 10534590 384.0 
>Chr9 10541250 393.0 
>Chr9 10541466 233.0 
>Chr9 10541666 154.0 
>Chr9 10541866 445.0 
>Chr9 10545936 407.0 
>Chr9 10551942 103.0 
>Chr9 10558166 160.0 
>Chr9 10559138 81.0 
>Chr9 10567892 207.0 
>Chr9 10568116 136.0 
>Chr9 10577416 454.0 
>Chr9 10584820 462.0 
>Chr9 10588736 222.0 
>Chr9 10594932 85.0 
>Chr9 10601130 116.0 
>Chr9 10610016 225.0 
>Chr9 10621458 256.0 
>Chr9 10624056 123.0 
>Chr9 10631080 104.0 
>Chr9 10661968 190.0 
>Chr9 10663198 417.0 
>Chr9 10663398 221.0 
>Chr9 10672364 401.0 
>Chr9 10672588 426.0 
>Chr9 10672776 274.0 
>Chr9 10675676 493.0 
>Chr9 10689728 216.0 
>Chr9 10690200 166.0 
>Chr9 10693236 183.0 
>Chr9 10695062 132.0 
>Chr9 10706450 116.0 
>Chr9 10714496 482.0 
>Chr9 10726842 296.0 
>Chr9 10732280 254.0 
>Chr9 10733826 143.0 
>Chr9 10749468 151.0 
>Chr9 10751518 86.0 
>Chr9 10763244 159.0 
>Chr9 10763556 324.0 
>Chr9 10768806 329.0 
>Chr9 10772514 309.0 
>Chr9 10785108 92.0 
>Chr9 10797530 138.0 
>Chr9 10801018 112.0 
>Chr9 10801872 156.0 
>Chr9 10804534 239.0 
>Chr9 10821790 130.0 
>Chr9 10825438 128.0 
>Chr9 10827008 81.0 
>Chr9 10834954 84.0 
>Chr9 10836034 282.0 
>Chr9 10837020 113.0 
>Chr9 10845558 270.0 
>Chr9 10845762 103.0 
>Chr9 10848762 145.0 
>Chr9 10852490 220.0 
>Chr9 10853022 388.0 
>Chr9 10862036 238.0 
>Chr9 10863146 132.0 
>Chr9 10877630 266.0 
>Chr9 10878552 222.0 
>Chr9 10880306 100.0 
>Chr9 10880910 144.0 
>Chr9 10881134 258.0 
>Chr9 10894150 229.0 
>Chr9 10897998 154.0 
>Chr9 10909466 258.0 
>Chr9 10919130 211.0 
>Chr9 10920428 445.0 
>Chr9 10920948 135.0 
>Chr9 10922338 97.0 
>Chr9 10930322 275.0 
>Chr9 10931732 282.0 
>Chr9 10949640 322.0 
>Chr9 10950442 91.0 
>Chr9 10952020 108.0 
>Chr9 10952236 181.0 
>Chr9 10966444 232.0 
>Chr9 10978378 126.0 
>Chr9 10982902 332.0 
>Chr9 10990700 298.0 
>Chr9 10996346 243.0 
>Chr9 11006790 444.0 
>Chr9 11007482 259.0 
>Chr9 11008212 212.0 
>Chr9 11010794 164.0 
>Chr9 11018034 207.0 
>Chr9 11057064 119.0 
>Chr9 11060568 470.0 
>Chr9 11060768 318.0 
>Chr9 11062866 482.0 
>Chr9 11065072 190.0 
>Chr9 11068384 215.0 
>Chr9 11070306 440.0 
>Chr9 11084502 332.0 
>Chr9 11087154 69.0 
>Chr9 11092160 78.0 
>Chr9 11103176 317.0 
>Chr9 11127068 319.0 
>Chr9 11127880 254.0 
>Chr9 11134300 169.0 
>Chr9 11140058 380.0 
>Chr9 11152640 110.0 
>Chr9 11153690 121.0 
>Chr9 11189912 88.0 
>Chr9 11192010 431.0 
>Chr9 11199322 106.0 
>Chr9 11199514 448.0 
>Chr9 11201336 371.0 
>Chr9 11205754 314.0 
>Chr9 11206126 97.0 
>Chr9 11218700 102.0 
>Chr9 11220478 68.0 
>Chr9 11229516 102.0 
>Chr9 11230574 159.0 
>Chr9 11236204 212.0 
>Chr9 11241426 101.0 
>Chr9 11250496 84.0 
>Chr9 11264076 320.0 
>Chr9 11267244 167.0 
>Chr9 11276002 363.0 
>Chr9 11279486 192.0 
>Chr9 11288680 237.0 
>Chr9 11292244 371.0 
>Chr9 11300866 136.0 
>Chr9 11308972 365.0 
>Chr9 11311742 106.0 
>Chr9 11312764 108.0 
>Chr9 11313300 91.0 
>Chr9 11316336 407.0 
>Chr9 11318730 79.0 
>Chr9 11324846 181.0 
>Chr9 11336110 114.0 
>Chr9 11337312 307.0 
>Chr9 11337516 133.0 
>Chr9 11343062 166.0 
>Chr9 11347524 171.0 
>Chr9 11349786 77.0 
>Chr9 11352930 179.0 
>Chr9 11358760 144.0 
>Chr9 11368508 148.0 
>Chr9 11371274 336.0 
>Chr9 11374966 299.0 
>Chr9 11379424 126.0 
>Chr9 11416682 259.0 
>Chr9 11423006 175.0 
>Chr9 11433578 237.0 
>Chr9 11437246 183.0 
>Chr9 11444162 381.0 
>Chr9 11445776 486.0 
>Chr9 11459508 470.0 
>Chr9 11460424 169.0 
>Chr9 11468150 123.0 
>Chr9 11480424 125.0 
>Chr9 11481492 198.0 
>Chr9 11488032 288.0 
>Chr9 11505624 230.0 
>Chr9 11506982 68.0 
>Chr9 11510894 206.0 
>Chr9 11532984 303.0 
>Chr9 11538222 259.0 
>Chr9 11558296 273.0 
>Chr9 11559654 179.0 
>Chr9 11564940 303.0 
>Chr9 11566698 433.0 
>Chr9 11571640 341.0 
>Chr9 11580202 334.0 
>Chr9 11587962 162.0 
>Chr9 11591386 118.0 
>Chr9 11599632 112.0 
>Chr9 11604072 268.0 
>Chr9 11612990 160.0 
>Chr9 11614748 92.0 
>Chr9 11616262 201.0 
>Chr9 11620748 71.0 
>Chr9 11621016 229.0 
>Chr9 11623486 142.0 
>Chr9 11623984 82.0 
>Chr9 11660950 189.0 
>Chr9 11662540 202.0 
>Chr9 11663760 121.0 
>Chr9 11664910 452.0 
>Chr9 11672446 282.0 
>Chr9 11678782 348.0 
>Chr9 11680536 151.0 
>Chr9 11690632 424.0 
>Chr9 11699862 392.0 
>Chr9 11700390 274.0 
>Chr9 11707274 87.0 
>Chr9 11714050 236.0 
>Chr9 11714274 232.0 
>Chr9 11731070 362.0 
>Chr9 11735358 112.0 
>Chr9 11748470 145.0 
>Chr9 11753944 371.0 
>Chr9 11756446 397.0 
>Chr9 11757368 101.0 
>Chr9 11759030 136.0 
>Chr9 11766802 127.0 
>Chr9 11769602 446.0 
>Chr9 11770522 144.0 
>Chr9 11774600 253.0 
>Chr9 11779734 59.0 
>Chr9 11786846 113.0 
>Chr9 11788592 144.0 
>Chr9 11796036 66.0 
>Chr9 11799988 299.0 
>Chr9 11810052 120.0 
>Chr9 11815550 226.0 
>Chr9 11818738 449.0 
>Chr9 11821950 150.0 
>Chr9 11824640 174.0 
>Chr9 11827268 394.0 
>Chr9 11827964 294.0 
>Chr9 11831244 303.0 
>Chr9 11834724 130.0 
>Chr9 11836874 321.0 
>Chr9 11839718 104.0 
>Chr9 11843714 130.0 
>Chr9 11850658 287.0 
>Chr9 11862180 349.0 
>Chr9 11869448 242.0 
>Chr9 11880524 116.0 
>Chr9 11889474 237.0 
>Chr9 11895950 86.0 
>Chr9 11904128 284.0 
>Chr9 11904724 190.0 
>Chr9 11916546 113.0 
>Chr9 11934550 94.0 
>Chr9 11940950 152.0 
>Chr9 11942828 132.0 
>Chr9 11955974 79.0 
>Chr9 11964252 126.0 
>Chr9 11990034 255.0 
>Chr9 11994230 73.0 
>Chr9 11995592 193.0 
>Chr9 12012560 305.0 
>Chr9 12014742 112.0 
>Chr9 12017718 149.0 
>Chr9 12025058 415.0 
>Chr9 12030224 315.0 
>Chr9 12036956 138.0 
>Chr9 12037408 160.0 
>Chr9 12048376 63.0 
>Chr9 12050374 127.0 
>Chr9 12064298 248.0 
>Chr9 12065364 84.0 
>Chr9 12067602 352.0 
>Chr9 12072060 109.0 
>Chr9 12076260 67.0 
>Chr9 12081466 205.0 
>Chr9 12082892 107.0 
>Chr9 12084742 79.0 
>Chr9 12093628 193.0 
>Chr9 12102970 313.0 
>Chr9 12116130 401.0 
>Chr9 12118448 68.0 
>Chr9 12120530 419.0 
>Chr9 12126618 198.0 
>Chr9 12126790 112.0 
>Chr9 12130018 82.0 
>Chr9 12132184 364.0 
>Chr9 12132472 498.0 
>Chr9 12175186 220.0 
>Chr9 12195180 221.0 
>Chr9 12201980 65.0 
>Chr9 12202168 222.0 
>Chr9 12209520 371.0 
>Chr9 12210490 250.0 
>Chr9 12215884 304.0 
>Chr9 12216420 70.0 
>Chr9 12228090 183.0 
>Chr9 12247104 406.0 
>Chr9 12263494 102.0 
>Chr9 12265268 401.0 
>Chr9 12266558 213.0 
>Chr9 12273646 194.0 
>Chr9 12276946 109.0 
>Chr9 12284086 90.0 
>Chr9 12289016 73.0 
>Chr9 12294614 289.0 
>Chr9 12311124 97.0 
>Chr9 12311974 147.0 
>Chr9 12319386 158.0 
>Chr9 12319554 447.0 
>Chr9 12324180 299.0 
>Chr9 12331312 127.0 
>Chr9 12334524 105.0 
>Chr9 12342416 115.0 
>Chr9 12344490 55.0 
>Chr9 12345624 185.0 
>Chr9 12347630 293.0 
>Chr9 12348936 226.0 
>Chr9 12356732 80.0 
>Chr9 12361358 85.0 
>Chr9 12364746 97.0 
>Chr9 12365988 218.0 
>Chr9 12368670 295.0 
>Chr9 12369596 223.0 
>Chr9 12371938 45.0 
>Chr9 12376768 220.0 
>Chr9 12381746 74.0 
>Chr9 12385786 271.0 
>Chr9 12387352 422.0 
>Chr9 12388962 108.0 
>Chr9 12394040 145.0 
>Chr9 12396130 107.0 
>Chr9 12397880 85.0 
>Chr9 12407334 367.0 
>Chr9 12414426 296.0 
>Chr9 12416650 216.0 
>Chr9 12419048 317.0 
>Chr9 12428186 237.0 
>Chr9 12438950 314.0 
>Chr9 12439912 271.0 
>Chr9 12445566 290.0 
>Chr9 12451650 436.0 
>Chr9 12454360 119.0 
>Chr9 12455150 104.0 
>Chr9 12462262 381.0 
>Chr9 12464452 96.0 
>Chr9 12466446 96.0 
>Chr9 12473350 121.0 
>Chr9 12474948 168.0 
>Chr9 12484294 163.0 
>Chr9 12485544 354.0 
>Chr9 12486216 342.0 
>Chr9 12498430 86.0 
>Chr9 12506460 178.0 
>Chr9 12510752 137.0 
>Chr9 12511482 266.0 
>Chr9 12512222 441.0 
>Chr9 12513552 406.0 
>Chr9 12517112 400.0 
>Chr9 12520864 422.0 
>Chr9 12521750 90.0 
>Chr9 12529030 167.0 
>Chr9 12536490 67.0 
>Chr9 12539306 234.0 
>Chr9 12555420 62.0 
>Chr9 12565688 120.0 
>Chr9 12568142 212.0 
>Chr9 12572968 489.0 
>Chr9 12573208 129.0 
>Chr9 12580072 294.0 
>Chr9 12580248 170.0 
>Chr9 12591970 90.0 
>Chr9 12594076 331.0 
>Chr9 12601400 304.0 
>Chr9 12607034 242.0 
>Chr9 12625048 158.0 
>Chr9 12626850 175.0 
>Chr9 12629032 165.0 
>Chr9 12636136 383.0 
>Chr9 12637654 151.0 
>Chr9 12649712 292.0 
>Chr9 12676398 101.0 
>Chr9 12681848 80.0 
>Chr9 12685748 119.0 
>Chr9 12686330 304.0 
>Chr9 12688968 182.0 
>Chr9 12690502 199.0 
>Chr9 12697022 362.0 
>Chr9 12698896 232.0 
>Chr9 12702464 240.0 
>Chr9 12707798 82.0 
>Chr9 12711990 121.0 
>Chr9 12735350 162.0 
>Chr9 12737660 64.0 
>Chr9 12738966 78.0 
>Chr9 12741404 116.0 
>Chr9 12746334 349.0 
>Chr9 12746538 66.0 
>Chr9 12756398 216.0 
>Chr9 12756950 124.0 
>Chr9 12770250 245.0 
>Chr9 12772620 152.0 
>Chr9 12777394 99.0 
>Chr9 12779364 107.0 
>Chr9 12780846 88.0 
>Chr9 12782496 244.0 
>Chr9 12783284 459.0 
>Chr9 12784942 123.0 
>Chr9 12802966 141.0 
>Chr9 12811616 339.0 
>Chr9 12812766 145.0 
>Chr9 12823710 84.0 
>Chr9 12825612 79.0 
>Chr9 12833966 74.0 
>Chr9 12853392 148.0 
>Chr9 12861230 284.0 
>Chr9 12868346 180.0 
>Chr9 12877304 457.0 
>Chr9 12884072 387.0 
>Chr9 12884176 442.0 
>Chr9 12890266 223.0 
>Chr9 12903706 85.0 
>Chr9 12913666 92.0 
>Chr9 12938354 483.0 
>Chr9 12943600 411.0 
>Chr9 12944312 80.0 
>Chr9 12945454 111.0 
>Chr9 12956462 319.0 
>Chr9 12963446 340.0 
>Chr9 12964496 106.0 
>Chr9 12980202 248.0 
>Chr9 12980666 328.0 
>Chr9 12989716 253.0 
>Chr9 12995262 270.0 
>Chr9 13005806 127.0 
>Chr9 13007376 393.0 
>Chr9 13010044 112.0 
>Chr9 13018758 79.0 
>Chr9 13026842 497.0 
>Chr9 13035096 80.0 
>Chr9 13042120 406.0 
>Chr9 13045804 179.0 
>Chr9 13057854 135.0 
>Chr9 13058984 161.0 
>Chr9 13071290 208.0 
>Chr9 13076400 448.0 
>Chr9 13078674 222.0 
>Chr9 13091128 163.0 
>Chr9 13102946 480.0 
>Chr9 13103266 454.0 
>Chr9 13111432 464.0 
>Chr9 13111752 454.0 
>Chr9 13115652 453.0 
>Chr9 13117370 458.0 
>Chr9 13129448 206.0 
>Chr9 13131062 233.0 
>Chr9 13139948 79.0 
>Chr9 13147528 159.0 
>Chr9 13157788 242.0 
>Chr9 13160440 468.0 
>Chr9 13161672 207.0 
>Chr9 13164272 213.0 
>Chr9 13172982 162.0 
>Chr9 13177382 361.0 
>Chr9 13191250 141.0 
>Chr9 13194006 476.0 
>Chr9 13220280 412.0 
>Chr9 13245444 461.0 
>Chr9 13252784 427.0 
>Chr9 13264358 162.0 
>Chr9 13265748 282.0 
>Chr9 13266468 120.0 
>Chr9 13267426 82.0 
>Chr9 13278918 374.0 
>Chr9 13281206 413.0 
>Chr9 13288214 444.0 
>Chr9 13288450 347.0 
>Chr9 13288638 97.0 
>Chr9 13291986 197.0 
>Chr9 13292222 414.0 
>Chr9 13300034 140.0 
>Chr9 13301168 303.0 
>Chr9 13307628 119.0 
>Chr9 13319814 96.0 
>Chr9 13327090 229.0 
>Chr9 13335956 161.0 
>Chr9 13343124 305.0 
>Chr9 13362818 496.0 
>Chr9 13368778 102.0 
>Chr9 13368970 491.0 
>Chr9 13375950 499.0 
>Chr9 13397410 173.0 
>Chr9 13411002 114.0 
>Chr9 13416240 452.0 
>Chr9 13425542 164.0 
>Chr9 13434748 139.0 
>Chr9 13463542 151.0 
>Chr9 13465900 160.0 
>Chr9 13469112 226.0 
>Chr9 13470462 96.0 
>Chr9 13478238 204.0 
>Chr9 13485022 222.0 
>Chr9 13490016 157.0 
>Chr9 13490368 74.0 
>Chr9 13498834 89.0 
>Chr9 13505834 92.0 
>Chr9 13516082 273.0 
>Chr9 13517708 114.0 
>Chr9 13519702 489.0 
>Chr9 13524996 282.0 
>Chr9 13525208 243.0 
>Chr9 13539124 75.0 
>Chr9 13540562 79.0 
>Chr9 13544650 252.0 
>Chr9 13547966 374.0 
>Chr9 13553644 165.0 
>Chr9 13559524 91.0 
>Chr9 13568826 225.0 
>Chr9 13569242 74.0 
>Chr9 13574256 231.0 
>Chr9 13574648 139.0 
>Chr9 13575690 116.0 
>Chr9 13578232 265.0 
>Chr9 13587732 205.0 
>Chr9 13590972 160.0 
>Chr9 13591880 480.0 
>Chr9 13591988 479.0 
>Chr9 13592974 124.0 
>Chr9 13598524 313.0 
>Chr9 13609224 399.0 
>Chr9 13613072 99.0 
>Chr9 13616784 380.0 
>Chr9 13631986 161.0 
>Chr9 13639318 122.0 
>Chr9 13641850 249.0 
>Chr9 13642658 289.0 
>Chr9 13643480 142.0 
>Chr9 13646010 76.0 
>Chr9 13651512 77.0 
>Chr9 13661704 88.0 
>Chr9 13666630 105.0 
>Chr9 13700392 201.0 
>Chr9 13706536 67.0 
>Chr9 13712622 320.0 
>Chr9 13723944 381.0 
>Chr9 13724200 193.0 
>Chr9 13724488 491.0 
>Chr9 13726558 163.0 
>Chr9 13728436 111.0 
>Chr9 13733594 468.0 
>Chr9 13740886 284.0 
>Chr9 13756432 89.0 
>Chr9 13757882 66.0 
>Chr9 13759072 175.0 
>Chr9 13761054 423.0 
>Chr9 13768126 220.0 
>Chr9 13771254 174.0 
>Chr9 13778918 55.0 
>Chr9 13780892 250.0 
>Chr9 13788284 445.0 
>Chr9 13796686 235.0 
>Chr9 13813702 121.0 
>Chr9 13829908 173.0 
>Chr9 13831862 197.0 
>Chr9 13834666 364.0 
>Chr9 13834914 256.0 
>Chr9 13835102 433.0 
>Chr9 13848274 331.0 
>Chr9 13848514 244.0 
>Chr9 13848714 459.0 
>Chr9 13850212 369.0 
>Chr9 13850912 66.0 
>Chr9 13860688 86.0 
>Chr9 13875276 190.0 
>Chr9 13875520 440.0 
>Chr9 13883434 148.0 
>Chr9 13885448 169.0 
>Chr9 13889560 128.0 
>Chr9 13890354 471.0 
>Chr9 13902022 224.0 
>Chr9 13907280 322.0 
>Chr9 13908070 199.0 
>Chr9 13911378 92.0 
>Chr9 13918742 245.0 
>Chr9 13920536 264.0 
>Chr9 13928894 143.0 
>Chr9 13935008 137.0 
>Chr9 13944936 309.0 
>Chr9 13946150 232.0 
>Chr9 13950950 155.0 
>Chr9 13958400 144.0 
>Chr9 13964550 188.0 
>Chr9 13968498 130.0 
>Chr9 13972680 172.0 
>Chr9 13976916 91.0 
>Chr9 13978418 81.0 
>Chr9 13980668 404.0 
>Chr9 13981630 70.0 
>Chr9 13983140 71.0 
>Chr9 13985846 375.0 
>Chr9 13986984 99.0 
>Chr9 13988426 434.0 
>Chr9 13990492 440.0 
>Chr9 13994612 252.0 
>Chr9 13997084 108.0 
>Chr9 14001240 442.0 
>Chr9 14004912 111.0 
>Chr9 14005742 461.0 
>Chr9 14007972 285.0 
>Chr9 14012244 176.0 
>Chr9 14013198 299.0 
>Chr9 14013502 260.0 
>Chr9 14013690 488.0 
>Chr9 14020166 188.0 
>Chr9 14022572 113.0 
>Chr9 14029424 143.0 
>Chr9 14040056 65.0 
>Chr9 14046708 108.0 
>Chr9 14048118 264.0 
>Chr9 14053348 197.0 
>Chr9 14054064 114.0 
>Chr9 14054758 214.0 
>Chr9 14057272 212.0 
>Chr9 14077800 94.0 
>Chr9 14080310 282.0 
>Chr9 14086710 225.0 
>Chr9 14088112 96.0 
>Chr9 14091852 132.0 
>Chr9 14095748 89.0 
>Chr9 14096954 250.0 
>Chr9 14106424 204.0 
>Chr9 14109316 71.0 
>Chr9 14117966 237.0 
>Chr9 14121458 148.0 
>Chr9 14122916 349.0 
>Chr9 14126636 98.0 
>Chr9 14129058 176.0 
>Chr9 14131838 377.0 
>Chr9 14132778 105.0 
>Chr9 14133456 253.0 
>Chr9 14134520 127.0 
>Chr9 14144552 241.0 
>Chr9 14149210 106.0 
>Chr9 14153358 153.0 
>Chr9 14167654 81.0 
>Chr9 14170614 135.0 
>Chr9 14174878 459.0 
>Chr9 14180798 259.0 
>Chr9 14182852 216.0 
>Chr9 14184522 426.0 
>Chr9 14188550 155.0 
>Chr9 14195642 158.0 
>Chr9 14235108 88.0 
>Chr9 14235956 385.0 
>Chr9 14237082 266.0 
>Chr9 14242072 168.0 
>Chr9 14242284 450.0 
>Chr9 14244702 109.0 
>Chr9 14245876 172.0 
>Chr9 14250810 390.0 
>Chr9 14251218 136.0 
>Chr9 14252544 481.0 
>Chr9 14252664 488.0 
>Chr9 14255306 325.0 
>Chr9 14260688 488.0 
>Chr9 14264734 400.0 
>Chr9 14264870 436.0 
>Chr9 14269944 248.0 
>Chr9 14308588 486.0 
>Chr9 14308776 319.0 
>Chr9 14309004 250.0 
>Chr9 14313874 174.0 
>Chr9 14319756 189.0 
>Chr9 14339126 140.0 
>Chr9 14339346 125.0 
>Chr9 14348802 178.0 
>Chr9 14354220 120.0 
>Chr9 14354700 85.0 
>Chr9 14355044 260.0 
>Chr9 14359998 154.0 
>Chr9 14363014 81.0 
>Chr9 14373234 305.0 
>Chr9 14374342 194.0 
>Chr9 14376802 155.0 
>Chr9 14378006 136.0 
>Chr9 14389628 318.0 
>Chr9 14392006 472.0 
>Chr9 14398842 161.0 
>Chr9 14402900 465.0 
>Chr9 14403668 226.0 
>Chr9 14453196 436.0 
>Chr9 14453734 278.0 
>Chr9 14463260 220.0 
>Chr9 14463492 468.0 
>Chr9 14467914 182.0 
>Chr9 14468682 88.0 
>Chr9 14473476 85.0 
>Chr9 14479350 376.0 
>Chr9 14489346 408.0 
>Chr9 14489650 477.0 
>Chr9 14514214 408.0 
>Chr9 14517362 73.0 
>Chr9 14519296 290.0 
>Chr9 14526152 314.0 
>Chr9 14527818 241.0 
>Chr9 14529176 93.0 
>Chr9 14530846 349.0 
>Chr9 14531018 133.0 
>Chr9 14540088 140.0 
>Chr9 14549286 211.0 
>Chr9 14560456 342.0 
>Chr9 14566566 146.0 
>Chr9 14566850 225.0 
>Chr9 14572718 201.0 
>Chr9 14573938 185.0 
>Chr9 14578448 224.0 
>Chr9 14579650 449.0 
>Chr9 14582564 119.0 
>Chr9 14585852 206.0 
>Chr9 14587162 444.0 
>Chr9 14587458 203.0 
>Chr9 14593762 93.0 
>Chr9 14601522 353.0 
>Chr9 14601706 211.0 
>Chr9 14602584 168.0 
>Chr9 14612944 341.0 
>Chr9 14616876 130.0 
>Chr9 14622886 171.0 
>Chr9 14625822 303.0 
>Chr9 14632634 295.0 
>Chr9 14640904 112.0 
>Chr9 14649726 159.0 
>Chr9 14651876 213.0 
>Chr9 14658996 471.0 
>Chr9 14663934 239.0 
>Chr9 14664854 102.0 
>Chr9 14665444 261.0 
>Chr9 14666224 100.0 
>Chr9 14671594 106.0 
>Chr9 14680392 236.0 
>Chr9 14680772 175.0 
>Chr9 14692890 430.0 
>Chr9 14693884 230.0 
>Chr9 14696170 188.0 
>Chr9 14699330 396.0 
>Chr9 14708600 294.0 
>Chr9 14711584 180.0 
>Chr9 14717302 80.0 
>Chr9 14733144 88.0 
>Chr9 14733890 151.0 
>Chr9 14744610 99.0 
>Chr9 14750304 125.0 
>Chr9 14793738 55.0 
>Chr9 14811258 464.0 
>Chr9 14812548 477.0 
>Chr9 14817188 82.0 
>Chr9 14826984 309.0 
>Chr9 14829026 123.0 
>Chr9 14832262 58.0 
>Chr9 14832794 164.0 
>Chr9 14841016 73.0 
>Chr9 14845096 210.0 
>Chr9 14847400 380.0 
>Chr9 14849670 104.0 
>Chr9 14853538 240.0 
>Chr9 14858536 107.0 
>Chr9 14864458 127.0 
>Chr9 14867530 393.0 
>Chr9 14876440 282.0 
>Chr9 14877722 259.0 
>Chr9 14879416 317.0 
>Chr9 14881426 226.0 
>Chr9 14886704 217.0 
>Chr9 14887124 283.0 
>Chr9 14890064 77.0 
>Chr9 14895010 216.0 
>Chr9 14898802 326.0 
>Chr9 14905238 307.0 
>Chr9 14919866 395.0 
>Chr9 14929136 76.0 
>Chr9 14934166 156.0 
>Chr9 14940186 292.0 
>Chr9 14945692 186.0 
>Chr9 14947954 108.0 
>Chr9 14948134 314.0 
>Chr9 14950048 136.0 
>Chr9 14954710 301.0 
>Chr9 14957044 127.0 
>Chr9 14959636 86.0 
>Chr9 14961150 328.0 
>Chr9 14961682 150.0 
>Chr9 14963664 428.0 
>Chr9 14969022 166.0 
>Chr9 14976402 433.0 
>Chr9 14979042 413.0 
>Chr9 14980764 323.0 
>Chr9 14984728 424.0 
>Chr9 14989586 104.0 
>Chr9 14993022 163.0 
>Chr9 14993990 327.0 
>Chr9 15003198 248.0 
>Chr9 15003674 229.0 
>Chr9 15005520 431.0 
>Chr9 15009248 106.0 
>Chr9 15016268 156.0 
>Chr9 15019808 217.0 
>Chr9 15024606 53.0 
>Chr9 15025118 255.0 
>Chr9 15027052 175.0 
>Chr9 15042630 125.0 
>Chr9 15046534 335.0 
>Chr9 15049270 275.0 
>Chr9 15052270 483.0 
>Chr9 15054896 197.0 
>Chr9 15059238 87.0 
>Chr9 15059474 327.0 
>Chr9 15064868 360.0 
>Chr9 15065012 339.0 
>Chr9 15065784 166.0 
>Chr9 15073234 132.0 
>Chr9 15078468 483.0 
>Chr9 15080906 193.0 
>Chr9 15084750 85.0 
>Chr9 15089512 211.0 
>Chr9 15090694 148.0 
>Chr9 15095534 265.0 
>Chr9 15098274 283.0 
>Chr9 15101634 82.0 
>Chr9 15111000 178.0 
>Chr9 15114556 185.0 
>Chr9 15116916 476.0 
>Chr9 15125052 389.0 
>Chr9 15126274 149.0 
>Chr9 15129626 84.0 
>Chr9 15131212 372.0 
>Chr9 15133698 397.0 
>Chr9 15135460 368.0 
>Chr9 15138644 185.0 
>Chr9 15149312 166.0 
>Chr9 15149696 493.0 
>Chr9 15156544 122.0 
>Chr9 15156732 208.0 
>Chr9 15160910 114.0 
>Chr9 15168298 133.0 
>Chr9 15171262 156.0 
>Chr9 15171602 334.0 
>Chr9 15177184 467.0 
>Chr9 15184356 246.0 
>Chr9 15197472 98.0 
>Chr9 15207406 359.0 
>Chr9 15222872 165.0 
>Chr9 15228250 254.0 
>Chr9 15230008 112.0 
>Chr9 15233356 302.0 
>Chr9 15240636 155.0 
>Chr9 15241694 417.0 
>Chr9 15245226 333.0 
>Chr9 15252182 266.0 
>Chr9 15255778 168.0 
>Chr9 15268148 179.0 
>Chr9 15269342 468.0 
>Chr9 15270402 108.0 
>Chr9 15271492 315.0 
>Chr9 15279734 181.0 
>Chr9 15280910 480.0 
>Chr9 15291956 258.0 
>Chr9 15292192 241.0 
